koma_id,kanji,page,position,koma,chara_num,whos,eyes,face_direction,eyes_num,page_id,four_komas_id,tobirae_page,wasuu,grade,month,wasuu_page
07-036-7,7,36,L,3,3,"千,ゆ,佳,","デ,デ,隠","←,↓,↓,",4,07-036,07-036-L,False,83,2,07月,8
07-036-8,7,36,L,4,3,"佳,ふ,千,","デ,デ,デ","←,↓,↓,",4,07-036,07-036-L,False,83,2,07月,8
07-037-1,7,37,R,1,1,"ふ,",n,"↑,",1,07-037,07-037-R,False,83,2,07月,8
07-037-2,7,37,R,2,1,"縁,",デ,"↓,",2,07-037,07-037-R,False,83,2,07月,8
07-037-3,7,37,R,3,4,"他,他,縁,ふ,","隠,デ,デ","↑,→,↓,→,",4,07-037,07-037-R,False,83,2,07月,8
07-037-4,7,37,R,4,1,"ふ,",デ,"←,",2,07-037,07-037-R,False,83,2,07月,8
07-037-5,7,37,L,1,3,"ふ,佳,千,","デ,デ,デ","←,↓,↓,",4,07-037,07-037-L,False,83,2,07月,8
07-037-6,7,37,L,2,2,"ふ,佳,",デ,"↑,↓,",2,07-037,07-037-L,False,83,2,07月,8
07-037-7,7,37,L,3,3,"ふ,佳,他,","デ,デ","←,↓,↑,",3,07-037,07-037-L,False,83,2,07月,8
07-037-8,7,37,L,4,3,"ふ,佳,千,","デ,デ,デ","←,↓,↓,",4,07-037,07-037-L,False,83,2,07月,8
07-038-1,7,38,R,1,0,,n,nan,1,07-038,07-038-R,False,83,2,07月,8
07-038-2,7,38,R,2,3,"ゆ,唯,縁,","デ,デ","↓,↑,→,",3,07-038,07-038-R,False,83,2,07月,8
07-038-3,7,38,R,3,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,→,",4,07-038,07-038-R,False,83,2,07月,8
07-038-4,7,38,R,4,1,"ゆ,",デ,"←,",2,07-038,07-038-R,False,83,2,07月,8
07-038-5,7,38,L,1,3,"唯,ゆ,縁,","デ,デ","↑,↓,→,",3,07-038,07-038-L,False,83,2,07月,8
07-038-6,7,38,L,2,3,"ゆ,縁,唯,","デ,デ","↑,↓,↓,",3,07-038,07-038-L,False,83,2,07月,8
07-038-7,7,38,L,3,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-038,07-038-L,False,83,2,07月,8
07-038-8,7,38,L,4,3,"ゆ,縁,唯,","デ,隠,デ","←,↓,↓,",4,07-038,07-038-L,False,83,2,07月,8
07-039-1,7,39,R,1,2,"ゆ,唯,",デ,"↓,↑,",2,07-039,07-039-R,False,83,2,07月,8
07-039-2,7,39,R,2,2,"縁,ゆ,","デ,デ","←,↓,",3,07-039,07-039-R,False,83,2,07月,8
07-039-3,7,39,R,3,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-039,07-039-R,False,83,2,07月,8
07-039-4,7,39,R,4,3,"ゆ,縁,唯,","デ,デ","↑,↓,↓,",3,07-039,07-039-R,False,83,2,07月,8
07-039-5,7,39,L,1,2,"ゆ,唯,",デ,"↓,↑,",2,07-039,07-039-L,False,83,2,07月,8
07-039-6,7,39,L,2,3,"唯,縁,ゆ,","デ,デ,隠","←,←,↓,",4,07-039,07-039-L,False,83,2,07月,8
07-039-7,7,39,L,3,2,"ゆ,唯,","隠,デ","↓,→,",3,07-039,07-039-L,False,83,2,07月,8
07-039-8,7,39,L,4,3,"縁,唯,ゆ,","デ,デ,隠","↓,↓,→,",4,07-039,07-039-L,False,83,2,07月,8
07-040-1,7,40,R,1,0,,n,nan,1,07-040,07-040-R,False,83,2,07月,8
07-040-2,7,40,R,2,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,↓,",4,07-040,07-040-R,False,83,2,07月,8
07-040-3,7,40,R,3,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,↓,",4,07-040,07-040-R,False,83,2,07月,8
07-040-4,7,40,R,4,3,"ゆ,唯,縁,","デ,デ,デ","↓,↓,↓,",4,07-040,07-040-R,False,83,2,07月,8
07-040-5,7,40,L,1,2,"ゆ,唯,","デ,デ","↓,→,",3,07-040,07-040-L,False,83,2,07月,8
07-040-6,7,40,L,2,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,↓,",4,07-040,07-040-L,False,83,2,07月,8
07-040-7,7,40,L,3,2,"縁,唯,",デ,"↓,↑,",2,07-040,07-040-L,False,83,2,07月,8
07-040-8,7,40,L,4,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,↓,",4,07-040,07-040-L,False,83,2,07月,8
07-041-3,7,41,R,3,2,"唯,ゆ,","デ,デ","←,↓,",3,07-041,07-041-R,True,84,2,08月,8
07-041-4,7,41,R,4,1,"ゆ,",詳,"↓,",2,07-041,07-041-R,True,84,2,08月,8
07-041-7,7,41,L,3,2,"ゆ,唯,",デ,"↑,↓,",2,07-041,07-041-L,True,84,2,08月,8
07-041-8,7,41,L,4,2,"唯,ゆ,",デ,"↑,↓,",2,07-041,07-041-L,True,84,2,08月,8
07-042-1,7,42,R,1,2,"ゆ,唯,",デ,"↓,↑,",2,07-042,07-042-R,False,84,2,08月,8
07-042-2,7,42,R,2,2,"唯,ゆ,",デ,"↑,↓,",2,07-042,07-042-R,False,84,2,08月,8
07-042-3,7,42,R,3,2,"ゆ,唯,","デ,デ","↓,→,",3,07-042,07-042-R,False,84,2,08月,8
07-042-4,7,42,R,4,2,"ゆ,唯,","デ,デ","↓,→,",3,07-042,07-042-R,False,84,2,08月,8
07-042-5,7,42,L,1,2,"ゆ,唯,",デ,"↓,↑,",2,07-042,07-042-L,False,84,2,08月,8
07-042-6,7,42,L,2,1,"ゆ,",詳,"↓,",2,07-042,07-042-L,False,84,2,08月,8
07-042-7,7,42,L,3,2,"ゆ,唯,",デ,"↑,↓,",2,07-042,07-042-L,False,84,2,08月,8
07-042-8,7,42,L,4,2,"ゆ,唯,",デ,"↑,↓,",2,07-042,07-042-L,False,84,2,08月,8
07-043-1,7,43,R,1,2,"唯,ゆ,",デ,"←,↑,",2,07-043,07-043-R,False,84,2,08月,8
07-043-2,7,43,R,2,2,"ゆ,唯,",デ,"↓,↑,",2,07-043,07-043-R,False,84,2,08月,8
07-043-3,7,43,R,3,2,"ゆ,唯,","デ,デ","←,↓,",3,07-043,07-043-R,False,84,2,08月,8
07-043-4,7,43,R,4,2,"ゆ,唯,","デ,デ","↓,→,",3,07-043,07-043-R,False,84,2,08月,8
07-043-5,7,43,L,1,2,"唯,ゆ,","デ,デ","→,↓,",3,07-043,07-043-L,False,84,2,08月,8
07-043-6,7,43,L,2,1,"縁,",デ,"↓,",2,07-043,07-043-L,False,84,2,08月,8
07-043-7,7,43,L,3,3,"ゆ,唯,縁,","デ,デ","←,↑,↓,",3,07-043,07-043-L,False,84,2,08月,8
07-043-8,7,43,L,4,3,"ゆ,縁,唯,",デ,"↑,↓,↑,",2,07-043,07-043-L,False,84,2,08月,8
07-044-1,7,44,R,1,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,→,",4,07-044,07-044-R,False,84,2,08月,8
07-044-2,7,44,R,2,3,"ゆ,縁,唯,","デ,デ","↓,↓,↑,",3,07-044,07-044-R,False,84,2,08月,8
07-044-3,7,44,R,3,2,"ゆ,縁,","隠,デ","←,↓,",3,07-044,07-044-R,False,84,2,08月,8
07-044-4,7,44,R,4,3,"ゆ,縁,唯,","デ,デ","↑,↓,↓,",3,07-044,07-044-R,False,84,2,08月,8
07-044-5,7,44,L,1,3,"唯,ゆ,縁,","デ,デ,デ","←,↓,→,",4,07-044,07-044-L,False,84,2,08月,8
07-044-6,7,44,L,2,0,,n,nan,1,07-044,07-044-L,False,84,2,08月,8
07-044-7,7,44,L,3,0,,n,nan,1,07-044,07-044-L,False,84,2,08月,8
07-044-8,7,44,L,4,0,,n,nan,1,07-044,07-044-L,False,84,2,08月,8
07-045-1,7,45,R,1,3,"ゆ,縁,唯,",n,"↑,↑,↑,",1,07-045,07-045-R,False,84,2,08月,8
07-045-2,7,45,R,2,3,"縁,ゆ,唯,",n,"↑,↑,↑,",1,07-045,07-045-R,False,84,2,08月,8
07-045-3,7,45,R,3,0,,n,nan,1,07-045,07-045-R,False,84,2,08月,8
07-045-4,7,45,R,4,0,,n,nan,1,07-045,07-045-R,False,84,2,08月,8
07-045-5,7,45,L,1,0,,n,nan,1,07-045,07-045-L,False,84,2,08月,8
07-045-6,7,45,L,2,3,"ゆ,縁,唯,","デ,デ","↓,↓,↑,",3,07-045,07-045-L,False,84,2,08月,8
07-045-7,7,45,L,3,0,,n,nan,1,07-045,07-045-L,False,84,2,08月,8
07-045-8,7,45,L,4,3,"縁,唯,ゆ,","デ,デ,デ","↓,↓,→,",4,07-045,07-045-L,False,84,2,08月,8
07-046-1,7,46,R,1,0,,n,nan,1,07-046,07-046-R,False,84,2,08月,8
07-046-2,7,46,R,2,3,"縁,ゆ,唯,","デ,デ,デ","←,↓,→,",4,07-046,07-046-R,False,84,2,08月,8
07-046-3,7,46,R,3,1,"唯,",詳,"→,",2,07-046,07-046-R,False,84,2,08月,8
07-046-4,7,46,R,4,3,"ゆ,唯,縁,","デ,デ","↑,↓,→,",3,07-046,07-046-R,False,84,2,08月,8
07-046-5,7,46,L,1,3,"縁,ゆ,唯,","デ,デ","↑,↓,↓,",3,07-046,07-046-L,False,84,2,08月,8
07-046-6,7,46,L,2,2,"ゆ,唯,",デ,"↓,↑,",2,07-046,07-046-L,False,84,2,08月,8
07-046-7,7,46,L,3,3,"縁,唯,ゆ,","デ,デ,デ","←,←,↓,",4,07-046,07-046-L,False,84,2,08月,8
07-046-8,7,46,L,4,3,"ゆ,唯,縁,","デ,デ,デ","→,↓,↓,",4,07-046,07-046-L,False,84,2,08月,8
07-047-1,7,47,R,1,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-047,07-047-R,False,84,2,08月,8
07-047-2,7,47,R,2,2,"ゆ,縁,",詳,"↑,↓,",2,07-047,07-047-R,False,84,2,08月,8
07-047-3,7,47,R,3,3,"縁,ゆ,唯,","デ,デ","↓,↑,↓,",3,07-047,07-047-R,False,84,2,08月,8
07-047-4,7,47,R,4,3,"縁,ゆ,唯,","デ,デ","↓,↑,↓,",3,07-047,07-047-R,False,84,2,08月,8
07-047-5,7,47,L,1,3,"唯,ゆ,縁,","デ,デ","↑,↓,↓,",3,07-047,07-047-L,False,84,2,08月,8
07-047-6,7,47,L,2,1,"ゆ,",デ,"↓,",2,07-047,07-047-L,False,84,2,08月,8
07-047-7,7,47,L,3,3,"ゆ,縁,唯,","デ,デ","↑,↓,↓,",3,07-047,07-047-L,False,84,2,08月,8
07-047-8,7,47,L,4,3,"ゆ,唯,縁,","デ,デ","↓,↑,→,",3,07-047,07-047-L,False,84,2,08月,8
07-048-1,7,48,R,1,3,"ゆ,縁,唯,","デ,デ,デ","↓,↓,→,",4,07-048,07-048-R,False,84,2,08月,8
07-048-2,7,48,R,2,2,"縁,ゆ,","デ,デ","←,↓,",3,07-048,07-048-R,False,84,2,08月,8
07-048-3,7,48,R,3,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,↓,",4,07-048,07-048-R,False,84,2,08月,8
07-048-4,7,48,R,4,1,"ゆ,",デ,"↓,",2,07-048,07-048-R,False,84,2,08月,8
07-048-5,7,48,L,1,3,"唯,ゆ,縁,","隠,デ,デ","←,↓,↓,",4,07-048,07-048-L,False,84,2,08月,8
07-048-6,7,48,L,2,2,"ゆ,唯,",デ,"↓,↑,",2,07-048,07-048-L,False,84,2,08月,8
07-048-7,7,48,L,3,2,"唯,ゆ,",デ,"↑,↓,",2,07-048,07-048-L,False,84,2,08月,8
07-048-8,7,48,L,4,3,"ゆ,縁,唯,","デ,デ","↓,↓,↑,",3,07-048,07-048-L,False,84,2,08月,8
07-051-3,7,51,R,3,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-051,07-051-R,True,85,2,09月,8
07-051-4,7,51,R,4,3,"ゆ,縁,唯,","デ,デ","↓,↓,↑,",3,07-051,07-051-R,True,85,2,09月,8
07-051-7,7,51,L,3,2,"縁,唯,","詳,詳","↓,→,",3,07-051,07-051-L,True,85,2,09月,8
07-051-8,7,51,L,4,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-051,07-051-L,True,85,2,09月,8
07-052-1,7,52,R,1,2,"ゆ,唯,",デ,"↑,↓,",2,07-052,07-052-R,False,85,2,09月,8
07-052-2,7,52,R,2,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-052,07-052-R,False,85,2,09月,8
07-052-3,7,52,R,3,1,"ゆ,",詳,"←,",2,07-052,07-052-R,False,85,2,09月,8
07-052-4,7,52,R,4,3,"ゆ,唯,縁,","デ,デ","↓,↑,↓,",3,07-052,07-052-R,False,85,2,09月,8
07-052-5,7,52,L,1,3,"唯,縁,ゆ,","デ,デ,デ","↓,←,↓,",4,07-052,07-052-L,False,85,2,09月,8
07-052-6,7,52,L,2,2,"ゆ,縁,","デ,デ","←,↓,",3,07-052,07-052-L,False,85,2,09月,8
07-052-7,7,52,L,3,1,"唯,",デ,"↓,",2,07-052,07-052-L,False,85,2,09月,8
07-052-8,7,52,L,4,3,"縁,ゆ,唯,","デ,デ,デ","↓,→,↓,",4,07-052,07-052-L,False,85,2,09月,8
07-053-1,7,53,R,1,3,"唯,ゆ,縁,","デ,隠","↑,↓,→,",3,07-053,07-053-R,False,85,2,09月,8
07-053-2,7,53,R,2,2,"ゆ,唯,","デ,デ","←,↓,",3,07-053,07-053-R,False,85,2,09月,8
07-053-3,7,53,R,3,3,"縁,ゆ,唯,","デ,デ","↓,↑,↓,",3,07-053,07-053-R,False,85,2,09月,8
07-053-4,7,53,R,4,1,"唯,",デ,"↓,",2,07-053,07-053-R,False,85,2,09月,8
07-053-5,7,53,L,1,3,"縁,ゆ,唯,","隠,デ,デ","↓,←,↓,",4,07-053,07-053-L,False,85,2,09月,8
07-053-6,7,53,L,2,2,"縁,ゆ,","デ,デ","←,↓,",3,07-053,07-053-L,False,85,2,09月,8
07-053-7,7,53,L,3,3,"ゆ,縁,唯,","デ,デ","↑,↓,↓,",3,07-053,07-053-L,False,85,2,09月,8
07-053-8,7,53,L,4,3,"ゆ,縁,唯,","デ,デ","↓,↓,↑,",3,07-053,07-053-L,False,85,2,09月,8
07-054-1,7,54,R,1,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-054,07-054-R,False,85,2,09月,8
07-054-2,7,54,R,2,1,"ゆ,",デ,"←,",2,07-054,07-054-R,False,85,2,09月,8
07-054-3,7,54,R,3,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-054,07-054-R,False,85,2,09月,8
07-054-4,7,54,R,4,3,"縁,ゆ,唯,","デ,デ,デ","↓,→,↓,",4,07-054,07-054-R,False,85,2,09月,8
07-054-5,7,54,L,1,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,→,",4,07-054,07-054-L,False,85,2,09月,8
07-054-6,7,54,L,2,2,"ゆ,縁,","デ,デ","↓,→,",3,07-054,07-054-L,False,85,2,09月,8
07-054-7,7,54,L,3,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,→,",4,07-054,07-054-L,False,85,2,09月,8
07-054-8,7,54,L,4,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-054,07-054-L,False,85,2,09月,8
07-055-1,7,55,R,1,3,"ゆ,唯,縁,","デ,デ,デ","←,→,→,",4,07-055,07-055-R,False,85,2,09月,8
07-055-2,7,55,R,2,3,"ゆ,唯,縁,","デ,デ,デ","←,→,→,",4,07-055,07-055-R,False,85,2,09月,8
07-055-3,7,55,R,3,1,"ゆ,",詳,"←,",2,07-055,07-055-R,False,85,2,09月,8
07-055-4,7,55,R,4,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-055,07-055-R,False,85,2,09月,8
07-055-5,7,55,L,1,1,"縁,",デ,"↓,",2,07-055,07-055-L,False,85,2,09月,8
07-055-6,7,55,L,2,3,"唯,ゆ,縁,","デ,デ,デ","↓,↓,→,",4,07-055,07-055-L,False,85,2,09月,8
07-055-7,7,55,L,3,4,"他,他,他,他,",デ,"↑,↑,↓,↑,",2,07-055,07-055-L,False,85,2,09月,8
07-055-8,7,55,L,4,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,→,",4,07-055,07-055-L,False,85,2,09月,8
07-056-1,7,56,R,1,2,"唯,縁,","詳,詳","↓,←,",3,07-056,07-056-R,False,85,2,09月,8
07-056-2,7,56,R,2,3,"ゆ,縁,唯,","デ,デ","↓,→,↑,",3,07-056,07-056-R,False,85,2,09月,8
07-056-3,7,56,R,3,2,"唯,縁,","デ,デ","↓,←,",3,07-056,07-056-R,False,85,2,09月,8
07-056-4,7,56,R,4,3,"ゆ,縁,唯,","デ,デ,デ","↓,→,→,",4,07-056,07-056-R,False,85,2,09月,8
07-056-5,7,56,L,1,2,"ゆ,縁,","詳,デ","↓,↓,",3,07-056,07-056-L,False,85,2,09月,8
07-056-6,7,56,L,2,1,"ゆ,",デ,"↓,",2,07-056,07-056-L,False,85,2,09月,8
07-056-7,7,56,L,3,3,"唯,縁,ゆ,","デ,デ","←,←,↑,",3,07-056,07-056-L,False,85,2,09月,8
07-056-8,7,56,L,4,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-056,07-056-L,False,85,2,09月,8
07-057-1,7,57,R,1,2,"ゆ,縁,","詳,詳","↓,↓,",3,07-057,07-057-R,False,85,2,09月,8
07-057-2,7,57,R,2,3,"ゆ,縁,唯,","デ,デ,デ","↓,↓,→,",4,07-057,07-057-R,False,85,2,09月,8
07-057-3,7,57,R,3,2,"ゆ,縁,","デ,デ","↓,↓,",3,07-057,07-057-R,False,85,2,09月,8
07-057-4,7,57,R,4,3,"ゆ,縁,唯,","デ,デ,隠","↓,↓,→,",4,07-057,07-057-R,False,85,2,09月,8
07-057-5,7,57,L,1,2,"唯,縁,",デ,"↑,→,",2,07-057,07-057-L,False,85,2,09月,8
07-057-6,7,57,L,2,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-057,07-057-L,False,85,2,09月,8
07-057-7,7,57,L,3,1,"ゆ,",詳,"↓,",2,07-057,07-057-L,False,85,2,09月,8
07-057-8,7,57,L,4,3,"唯,縁,ゆ,","デ,デ","←,↓,↑,",3,07-057,07-057-L,False,85,2,09月,8
07-058-1,7,58,R,1,0,,n,nan,1,07-058,07-058-R,False,85,2,09月,8
07-058-2,7,58,R,2,3,"縁,唯,ゆ,","デ,デ,デ","↓,↓,↓,",4,07-058,07-058-R,False,85,2,09月,8
07-058-3,7,58,R,3,2,"ゆ,唯,",デ,"↓,↑,",2,07-058,07-058-R,False,85,2,09月,8
07-058-4,7,58,R,4,3,"縁,ゆ,唯,","デ,デ,デ","↓,→,↓,",4,07-058,07-058-R,False,85,2,09月,8
07-058-5,7,58,L,1,3,"ゆ,縁,唯,","デ,デ","↑,↓,↓,",3,07-058,07-058-L,False,85,2,09月,8
07-058-6,7,58,L,2,2,"ゆ,唯,",デ,"↑,↓,",2,07-058,07-058-L,False,85,2,09月,8
07-058-7,7,58,L,3,3,"唯,ゆ,縁,","デ,デ,デ","←,↓,→,",4,07-058,07-058-L,False,85,2,09月,8
07-058-8,7,58,L,4,3,"縁,唯,ゆ,","デ,デ,デ","↓,↓,→,",4,07-058,07-058-L,False,85,2,09月,8
07-059-3,7,59,R,3,2,"縁,ゆ,","デ,デ","↓,→,",3,07-059,07-059-R,True,86,2,10月,8
07-059-4,7,59,R,4,3,"縁,ゆ,唯,","デ,デ,デ","←,↓,↓,",4,07-059,07-059-R,True,86,2,10月,8
07-059-7,7,59,L,3,2,"ゆ,唯,","詳,デ","→,↓,",3,07-059,07-059-L,True,86,2,10月,8
07-059-8,7,59,L,4,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,↓,",4,07-059,07-059-L,True,86,2,10月,8
07-060-1,7,60,R,1,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,↓,",4,07-060,07-060-R,False,86,2,10月,8
07-060-2,7,60,R,2,1,"縁,",デ,"↓,",2,07-060,07-060-R,False,86,2,10月,8
07-060-3,7,60,R,3,2,"ゆ,唯,",詳,"↓,↑,",2,07-060,07-060-R,False,86,2,10月,8
07-060-4,7,60,R,4,3,"ゆ,縁,唯,","デ,デ","↑,↓,→,",3,07-060,07-060-R,False,86,2,10月,8
07-060-5,7,60,L,1,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,→,",4,07-060,07-060-L,False,86,2,10月,8
07-060-6,7,60,L,2,2,"ゆ,唯,","デ,デ","↓,→,",3,07-060,07-060-L,False,86,2,10月,8
07-060-7,7,60,L,3,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-060,07-060-L,False,86,2,10月,8
07-060-8,7,60,L,4,1,"ゆ,",デ,"↓,",2,07-060,07-060-L,False,86,2,10月,8
07-061-1,7,61,R,1,3,"唯,ゆ,縁,","デ,デ,デ","←,↓,→,",4,07-061,07-061-R,False,86,2,10月,8
07-061-2,7,61,R,2,3,"ゆ,唯,縁,","デ,デ","↓,↑,→,",3,07-061,07-061-R,False,86,2,10月,8
07-061-3,7,61,R,3,2,"唯,ゆ,","デ,デ","←,↓,",3,07-061,07-061-R,False,86,2,10月,8
07-061-4,7,61,R,4,1,"ゆ,",デ,"↓,",2,07-061,07-061-R,False,86,2,10月,8
07-061-5,7,61,L,1,3,"縁,唯,ゆ,","デ,デ","↓,↓,↑,",3,07-061,07-061-L,False,86,2,10月,8
07-061-6,7,61,L,2,3,"ゆ,縁,唯,","デ,デ","↑,↓,↓,",3,07-061,07-061-L,False,86,2,10月,8
07-061-7,7,61,L,3,2,"ゆ,唯,",デ,"↓,↑,",2,07-061,07-061-L,False,86,2,10月,8
07-061-8,7,61,L,4,3,"縁,唯,ゆ,","デ,デ","↓,↓,↑,",3,07-061,07-061-L,False,86,2,10月,8
07-062-1,7,62,R,1,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-062,07-062-R,False,86,2,10月,8
07-062-2,7,62,R,2,2,"縁,ゆ,","デ,デ","↓,→,",3,07-062,07-062-R,False,86,2,10月,8
07-062-3,7,62,R,3,3,"唯,ゆ,縁,","デ,デ","↑,↓,→,",3,07-062,07-062-R,False,86,2,10月,8
07-062-4,7,62,R,4,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-062,07-062-R,False,86,2,10月,8
07-062-5,7,62,L,1,2,"縁,ゆ,","デ,デ","↓,→,",3,07-062,07-062-L,False,86,2,10月,8
07-062-6,7,62,L,2,1,"ゆ,",デ,"→,",2,07-062,07-062-L,False,86,2,10月,8
07-062-7,7,62,L,3,3,"唯,縁,ゆ,","デ,デ,デ","↓,←,→,",4,07-062,07-062-L,False,86,2,10月,8
07-062-8,7,62,L,4,3,"縁,ゆ,唯,","デ,デ,デ","↓,→,↓,",4,07-062,07-062-L,False,86,2,10月,8
07-063-1,7,63,R,1,3,"縁,ゆ,唯,","デ,デ,デ","←,↓,↓,",4,07-063,07-063-R,False,86,2,10月,8
07-063-2,7,63,R,2,3,"縁,ゆ,唯,","デ,デ,デ","←,↓,←,",4,07-063,07-063-R,False,86,2,10月,8
07-063-3,7,63,R,3,3,"母,他,他,",隠,"↑,←,↑,",2,07-063,07-063-R,False,86,2,10月,8
07-063-4,7,63,R,4,3,"縁,ゆ,唯,","デ,デ,隠","↓,↓,→,",4,07-063,07-063-R,False,86,2,10月,8
07-063-5,7,63,L,1,1,"母,",詳,"↓,",2,07-063,07-063-L,False,86,2,10月,8
07-063-6,7,63,L,2,4,"母,ゆ,縁,唯,","デ,デ,デ,デ","←,→,→,↓,",5,07-063,07-063-L,False,86,2,10月,8
07-063-7,7,63,L,3,4,"縁,ゆ,母,唯,","デ,デ,デ","↑,←,↓,→,",4,07-063,07-063-L,False,86,2,10月,8
07-063-8,7,63,L,4,1,"母,",デ,"↓,",2,07-063,07-063-L,False,86,2,10月,8
07-064-1,7,64,R,1,4,"唯,ゆ,縁,母,","デ,デ,デ,デ","←,←,↓,↓,",5,07-064,07-064-R,False,86,2,10月,8
07-064-2,7,64,R,2,3,"ゆ,縁,母,","デ,デ,デ","↓,↓,→,",4,07-064,07-064-R,False,86,2,10月,8
07-064-3,7,64,R,3,3,"ゆ,母,唯,","デ,デ,デ","←,↓,→,",4,07-064,07-064-R,False,86,2,10月,8
07-064-4,7,64,R,4,2,"ゆ,唯,",デ,"↓,↑,",2,07-064,07-064-R,False,86,2,10月,8
07-064-5,7,64,L,1,4,"ゆ,縁,唯,母,","デ,デ,デ","↓,↓,↑,→,",4,07-064,07-064-L,False,86,2,10月,8
07-064-6,7,64,L,2,1,"縁,",デ,"↓,",2,07-064,07-064-L,False,86,2,10月,8
07-064-7,7,64,L,3,3,"母,ゆ,縁,","デ,デ,デ","←,↓,↓,",4,07-064,07-064-L,False,86,2,10月,8
07-064-8,7,64,L,4,4,"ゆ,縁,唯,母,","デ,デ,デ","←,↓,↑,↓,",4,07-064,07-064-L,False,86,2,10月,8
07-065-1,7,65,R,1,0,,n,nan,1,07-065,07-065-R,False,86,2,10月,8
07-065-2,7,65,R,2,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,→,",4,07-065,07-065-R,False,86,2,10月,8
07-065-3,7,65,R,3,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,→,",4,07-065,07-065-R,False,86,2,10月,8
07-065-4,7,65,R,4,3,"ゆ,縁,唯,","デ,デ,デ","→,↓,↓,",4,07-065,07-065-R,False,86,2,10月,8
07-065-5,7,65,L,1,3,"唯,ゆ,縁,","デ,デ","←,↓,↑,",3,07-065,07-065-L,False,86,2,10月,8
07-065-6,7,65,L,2,2,"唯,ゆ,",デ,"↑,↓,",2,07-065,07-065-L,False,86,2,10月,8
07-065-7,7,65,L,3,2,"縁,唯,","デ,デ","←,↓,",3,07-065,07-065-L,False,86,2,10月,8
07-065-8,7,65,L,4,2,"ゆ,唯,",デ,"↓,↑,",2,07-065,07-065-L,False,86,2,10月,8
07-066-1,7,66,R,1,3,"唯,ゆ,縁,","デ,デ","↑,↓,→,",3,07-066,07-066-R,False,86,2,10月,8
07-066-2,7,66,R,2,2,"ゆ,唯,",詳,"↓,↑,",2,07-066,07-066-R,False,86,2,10月,8
07-066-3,7,66,R,3,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,→,",4,07-066,07-066-R,False,86,2,10月,8
07-066-4,7,66,R,4,1,"ゆ,",デ,"↓,",2,07-066,07-066-R,False,86,2,10月,8
07-066-5,7,66,L,1,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,↓,",4,07-066,07-066-L,False,86,2,10月,8
07-066-6,7,66,L,2,2,"ゆ,唯,","デ,デ","→,↓,",3,07-066,07-066-L,False,86,2,10月,8
07-066-7,7,66,L,3,3,"縁,ゆ,唯,","デ,デ,デ","↓,→,↓,",4,07-066,07-066-L,False,86,2,10月,8
07-066-8,7,66,L,4,3,"ゆ,唯,縁,","デ,隠","←,↑,→,",3,07-066,07-066-L,False,86,2,10月,8
07-069-3,7,69,R,3,1,"ゆ,",詳,"↓,",2,07-069,07-069-R,True,87,2,11月,8
07-069-4,7,69,R,4,3,"唯,縁,ゆ,","デ,デ,デ","↓,←,↓,",4,07-069,07-069-R,True,87,2,11月,8
07-069-7,7,69,L,3,2,"ゆ,縁,","デ,デ","←,↓,",3,07-069,07-069-L,True,87,2,11月,8
07-069-8,7,69,L,4,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-069,07-069-L,True,87,2,11月,8
07-070-1,7,70,R,1,3,"唯,ゆ,縁,","デ,デ","↑,↓,→,",3,07-070,07-070-R,False,87,2,11月,8
